comparisonGroup,caseName,method,solverBackend,hessianMode,N1,N2,gridApproach,gridInsertion,h,numVariables,numZ,numEq,numIneq,solverStatus,ipoptStatus,solverSuccess,successFlag,engineeringPassed,buildTime_s,solveTime_s,totalTime_s,objective,iterations,iterCount,iter_count,n_eval_f,n_eval_g,n_eval_grad_f,n_eval_jac_g,n_eval_hess_l,time_nlp_f,time_nlp_g,time_grad_f,time_jac_g,time_hess_l,hessianTimePct,jac_g_total_s,jac_g_avg_s,jac_g_pct_solve,casadi_eval_pct_solve,time_other_upper_bound,maxEqResidual,maxIneqViolation,minStage1Clearance_m,finalGap_m,maxDenseDynResidual,maxHSDefectResidual,maxMidConsistencyResidual,maxStage2LateralError,maxStage2HeightError,maxStage2AttitudeError,stage2Passed,denseSampleCount,dynamicsEvalCountEstimate,ipoptLinearSolver,ipoptHessianApproximation,ipoptTol,ipoptConstrViolTol,ipoptMaxIter,failureReason
IHSID-HESSIAN-GRID,IHSID-IPOPT-exact-10x5,IHSID,ipopt,exact,10,5,10,5,0.5,1384,1384,690,1957,Solve_Succeeded,Solve_Succeeded,1,1,1,8.1159166,8.1404729,16.2563895,0.275018533599195,66,66,66,73,73,63,69,65,0.067,0.165,0.135,1.249,6.223,76.4451903033791,1.249,0.0181014492753623,15.3430889745975,96.2966168709928,0.301472899999998,4.53028725644344e-10,-0,0.0350592876809894,0.00499999999999992,5.47378749422509,1.67227343084164e-15,3.42070122227867e-14,6.62803145701218e-14,3.77808895279941e-13,4.49640324973188e-14,1,301,31,ma27,exact,1e-06,1e-06,300,
IHSID-HESSIAN-GRID,IHSID-IPOPT-limited-memory-10x5,IHSID,ipopt,limited-memory,10,5,10,5,0.5,1384,1384,690,1957,Solved_To_Acceptable_Level,Solved_To_Acceptable_Level,1,1,1,5.4039275,6.1429236,11.5468511,0.275970037091822,189,189,189,338,338,191,191,NaN,0.343,0.573,0.509,3.855,NaN,NaN,3.855,0.0201832460732984,62.7551350304926,85.952558485344,0.862923600000003,7.3396825106542e-07,-0,0.0352634032352339,0.00499999999999992,5.03622005396143,1.14047660204619e-13,3.25523939401218e-12,2.50752196784276e-12,2.48240317191062e-11,1.37213573836448e-11,1,301,31,ma27,limited-memory,1e-06,1e-06,300,
